Sequence,Complexity,Mode,Words,T1_Raw,T1_Plot,T2_Raw,T2_Plot
7204,Complex,Narrative,26,548,-548,3253.52,3253.52
7205,Compound/Complex,Narrative,20,354,-354,2208.06,-2208.06
7206,Compound/Complex,Narrative,42,641,641,3814.62,-3814.62
7207,Complex,Narrative,22,387,387,2313.93,2313.93
7208,Compound/Complex,Narrative,11,214,-214,1257.18,1257.18
7209,Complex,Narrative,28,612,-612,4043.81,4043.81
7210,Compound/Complex,Narrative,41,881,881,5473.25,5473.25
7211,Complex,Narrative,20,392,-392,2444.91,-2444.91
7212,Simple,Narrative,1,14,-14,96.72,-96.72
7213,Complex,Narrative,17,361,361,2313.95,2313.95
7214,Compound/Complex,Conversation,28,535,535,3383.38,3383.38
7215,Simple,Narrative,8,170,-170,1091.96,1091.96
7216,Complex,Narrative,26,584,-584,3703.86,3703.86
7217,Complex,Narrative,29,569,569,3530.54,-3530.54
7218,Complex,Narrative,23,522,-522,3292.66,-3292.66
7219,Compound/Complex,Narrative,72,1350,-1350,8277.85,8277.85
7220,Simple,Narrative,12,180,-180,1051.95,1051.95
7221,Compound/Complex,Narrative,29,472,-472,2727.45,2727.45
7222,Compound/Complex,Narrative,50,1077,1077,6725.33,6725.33
7223,Complex,Narrative,18,321,321,1985.50,1985.50
7224,Compound/Complex,Narrative,56,995,995,6322.73,-6322.73
7225,Simple,Narrative,6,101,101,668.81,-668.81
7226,Compound/Complex,Narrative,23,462,-462,2999.28,2999.28
7227,Compound/Complex,Narrative,27,467,467,2916.93,-2916.93
7228,Complex,Narrative,12,185,185,1143.75,1143.75
7229,Simple,Narrative,14,351,351,2165.11,2165.11
7230,Simple,Narrative,7,153,153,945.56,945.56
7231,Complex,Narrative,10,208,-208,1325.54,1325.54
7232,Compound/Complex,Narrative,23,465,465,3033.37,3033.37
7233,Simple,Narrative,10,210,-210,1288.18,-1288.18
7234,Compound/Complex,Conversation,31,633,633,4041.44,4041.44
7235,Compound/Complex,Conversation,30,581,581,3793.45,3793.45
7236,Compound/Complex,Narrative,58,1165,1165,7349.16,7349.16
7237,Compound/Complex,Conversation,38,679,679,4229.58,4229.58
7238,Compound/Complex,Narrative,43,869,869,5487.60,5487.60
7239,Complex,Narrative,19,343,343,2069.59,2069.59
7240,Complex,Conversation,10,135,135,835.98,835.98
7241,Complex,Narrative,14,191,191,1113.41,1113.41
7242,Compound/Complex,Narrative,30,680,-680,4361.33,4361.33
7243,Compound/Complex,Narrative,58,1236,-1236,7558.97,-7558.97
7244,Compound/Complex,Narrative,67,1303,1303,7982.95,-7982.95
7245,Compound/Complex,Narrative,46,989,989,6219.12,6219.12
7246,Compound/Complex,Narrative,56,974,-974,5870.84,-5870.84
7247,Compound/Complex,Narrative,25,480,-480,3127.62,3127.62
7248,Compound/Complex,Narrative,10,163,163,1095.82,1095.82
7249,Compound/Complex,Conversation,27,435,435,2679.71,2679.71
7250,Simple,Narrative,9,167,167,1079.57,1079.57
7251,Compound/Complex,Narrative,18,357,357,2177.44,2177.44
7252,Compound/Complex,Narrative,16,318,-318,1936.72,-1936.72
7253,Simple,Narrative,34,550,-550,3230.93,-3230.93
7254,Compound/Complex,Narrative,48,838,-838,5433.59,5433.59
7255,Complex,Narrative,7,114,-114,767.51,767.51
7256,Compound/Complex,Narrative,23,476,-476,3120.34,-3120.34
7257,Compound/Complex,Narrative,21,427,427,2726.36,-2726.36
7258,Compound/Complex,Narrative,18,392,-392,2475.34,2475.34
7259,Compound/Complex,Narrative,25,533,533,3222.16,-3222.16
7260,Compound/Complex,Narrative,33,647,647,3976.53,-3976.53
7261,Compound/Complex,Narrative,25,428,-428,2732.37,-2732.37
7262,Compound/Complex,Narrative,22,434,-434,2647.01,2647.01
7263,Complex,Narrative,31,595,595,3656.26,-3656.26
7264,Compound/Complex,Narrative,32,555,555,3401.05,3401.05
7265,Compound/Complex,Narrative,34,665,665,4006.03,-4006.03
7266,Compound/Complex,Narrative,27,525,525,3324.91,-3324.91
7267,Compound/Complex,Conversation,54,1011,1011,6335.55,6335.55
7268,Compound/Complex,Narrative,14,260,-260,1737.00,-1737.00
7269,Compound/Complex,Narrative,23,382,-382,2177.72,2177.72
7270,Compound/Complex,Conversation,28,594,-594,3744.69,-3744.69
7271,Compound/Complex,Conversation,51,823,823,4948.35,-4948.35
7272,Compound/Complex,Narrative,14,307,307,1987.29,1987.29
7273,Complex,Narrative,10,187,187,1158.76,-1158.76
7274,Compound/Complex,Narrative,45,1005,1005,6016.37,-6016.37
7275,Compound/Complex,Narrative,42,992,-992,6334.84,-6334.84
7276,Simple,Narrative,10,233,233,1609.74,1609.74
7277,Compound/Complex,Narrative,32,655,655,4043.07,4043.07
7278,Compound/Complex,Narrative,23,498,-498,3003.87,3003.87
7279,Compound/Complex,Narrative,26,559,559,3637.45,3637.45
7280,Complex,Narrative,20,496,-496,3181.65,3181.65
7281,Compound/Complex,Narrative,26,597,597,3739.01,3739.01
7282,Compound/Complex,Narrative,33,774,-774,4914.22,-4914.22
7283,Compound/Complex,Narrative,26,612,-612,3862.20,-3862.20
7284,Complex,Narrative,7,161,161,1075.02,1075.02
7285,Simple,Narrative,2,46,-46,317.80,317.80
7286,Complex,Narrative,18,439,439,2911.53,2911.53
7287,Compound/Complex,Narrative,13,143,143,719.24,719.24
7288,Complex,Narrative,15,302,-302,1923.84,1923.84
7289,Complex,Narrative,19,445,445,2930.50,-2930.50
7290,Compound/Complex,Narrative,22,451,451,2778.80,-2778.80
7291,Complex,Narrative,14,271,271,1673.64,1673.64
7292,Complex,Narrative,10,173,173,1056.82,-1056.82
7293,Complex,Narrative,11,244,-244,1371.89,1371.89
7294,Compound/Complex,Narrative,44,925,925,5626.83,-5626.83
7295,Complex,Narrative,27,556,-556,3327.30,3327.30
7296,Compound/Complex,Narrative,27,513,513,3217.39,3217.39
7297,Simple,Narrative,4,57,57,305.34,305.34
7298,Compound/Complex,Narrative,21,432,-432,2539.58,2539.58
7299,Compound/Complex,Narrative,16,312,-312,1881.39,1881.39
7300,Simple,Narrative,3,60,-60,363.36,363.36
7301,Compound/Complex,Narrative,28,476,-476,3068.49,-3068.49
7302,Simple,Narrative,3,65,65,397.90,397.90
7303,Compound/Complex,Narrative,22,629,629,4065.65,4065.65
7304,Simple,Narrative,7,168,-168,1138.58,-1138.58
7305,Compound/Complex,Narrative,19,303,303,1774.95,-1774.95
7306,Compound/Complex,Narrative,32,611,611,3788.62,-3788.62
7307,Complex,Narrative,19,350,-350,2342.93,-2342.93
7308,Compound/Complex,Narrative,32,849,849,5406.65,-5406.65
7309,Compound/Complex,Narrative,26,480,-480,2700.99,-2700.99
7310,Compound/Complex,Narrative,32,721,721,4559.70,4559.70
7311,Compound/Complex,Narrative,24,542,-542,3513.62,3513.62
7312,Compound/Complex,Narrative,44,932,-932,5893.93,5893.93
7313,Compound/Complex,Narrative,39,739,739,4396.01,-4396.01
7314,Compound/Complex,Narrative,48,1024,-1024,6432.82,-6432.82
7315,Compound/Complex,Narrative,15,236,-236,1351.12,1351.12
7316,Compound/Complex,Narrative,40,692,-692,4435.42,4435.42
7317,Compound/Complex,Narrative,12,227,227,1517.12,1517.12
7318,Compound/Complex,Narrative,15,309,309,1997.85,1997.85
7319,Compound/Complex,Narrative,36,879,879,5318.26,-5318.26
7320,Simple,Narrative,22,459,459,2673.62,2673.62
7321,Compound/Complex,Narrative,21,463,463,2929.86,2929.86
7322,Complex,Narrative,5,107,107,701.94,701.94
7323,Compound/Complex,Narrative,50,1058,-1058,6505.92,6505.92
7324,Compound/Complex,Conversation,58,1125,1125,6792.94,-6792.94
7325,Simple,Narrative,5,44,-44,256.25,-256.25
7326,Simple,Narrative,17,328,-328,1938.76,-1938.76
7327,Compound/Complex,Narrative,33,791,791,5111.50,5111.50
7328,Compound/Complex,Narrative,15,347,347,2222.74,-2222.74
7329,Compound/Complex,Narrative,28,572,-572,3413.55,3413.55
7330,Compound/Complex,Narrative,39,781,781,4958.95,-4958.95
7331,Compound/Complex,Narrative,29,600,-600,3581.48,3581.48
7332,Compound/Complex,Narrative,50,1045,1045,6370.98,-6370.98
7333,Compound/Complex,Conversation,70,1497,1497,9516.84,-9516.84
7334,Complex,Narrative,26,487,487,3098.20,-3098.20
7335,Simple,Narrative,6,118,-118,815.23,815.23
7336,Compound/Complex,Narrative,47,1107,1107,7043.94,7043.94
7337,Compound/Complex,Narrative,27,560,-560,3441.99,3441.99
7338,Compound/Complex,Conversation,46,1131,1131,7151.65,7151.65
7339,Compound/Complex,Conversation,55,1270,-1270,8081.18,8081.18
7340,Complex,Narrative,5,96,-96,576.09,-576.09
7341,Compound/Complex,Conversation,47,1051,1051,6425.07,6425.07
7342,Compound/Complex,Conversation,41,847,847,5356.51,-5356.51
7343,Compound/Complex,Conversation,41,857,857,5060.77,-5060.77
7344,Compound/Complex,Conversation,88,1982,-1982,12394.19,-12394.19
7345,Compound/Complex,Narrative,34,692,-692,4367.22,4367.22
7346,Simple,Narrative,13,213,213,1376.89,-1376.89
7347,Compound/Complex,Narrative,52,1050,-1050,6354.76,-6354.76
7348,Compound/Complex,Narrative,24,440,-440,2645.98,2645.98
7349,Compound/Complex,Narrative,77,1424,-1424,8841.67,8841.67
7350,Compound/Complex,Narrative,23,496,-496,3004.71,-3004.71
7351,Compound/Complex,Narrative,26,571,571,3517.56,3517.56
7352,Compound/Complex,Conversation,56,1085,1085,6469.75,6469.75
7353,Compound/Complex,Narrative,58,1052,-1052,6531.75,6531.75
7354,Compound/Complex,Narrative,12,233,233,1383.03,1383.03
7355,Simple,Narrative,2,41,41,283.26,283.26
7356,Simple,Narrative,13,217,217,1282.60,-1282.60
7357,Complex,Narrative,17,336,-336,1896.11,-1896.11
7358,Complex,Conversation,16,338,-338,2103.85,2103.85
7359,Compound/Complex,Conversation,42,924,-924,5697.57,5697.57
7360,Compound/Complex,Conversation,105,2136,-2136,13446.24,-13446.24
7361,Compound/Complex,Conversation,92,2240,-2240,14425.48,14425.48
7362,Compound/Complex,Narrative,32,660,-660,3939.44,3939.44
7363,Complex,Narrative,17,340,-340,2148.71,-2148.71
7364,Simple,Narrative,13,273,273,1663.62,1663.62
7365,Complex,Narrative,28,557,557,3415.30,3415.30
7366,Compound/Complex,Narrative,23,602,-602,3836.37,-3836.37
7367,Compound/Complex,Narrative,23,460,-460,2829.39,2829.39
7368,Compound/Complex,Narrative,45,947,947,5879.89,5879.89
7369,Compound/Complex,Conversation,104,2336,-2336,14634.80,-14634.80
7370,Complex,Narrative,37,793,793,4756.42,-4756.42
7371,Simple,Narrative,5,105,105,703.30,703.30
7372,Compound/Complex,Conversation,130,3008,-3008,18970.86,-18970.86
7373,Compound/Complex,Narrative,37,673,673,4125.38,4125.38
7374,Compound/Complex,Narrative,38,724,-724,4164.81,-4164.81
7375,Compound/Complex,Narrative,24,567,567,3558.91,-3558.91
7376,Complex,Narrative,12,198,-198,1264.37,-1264.37
7377,Complex,Narrative,9,193,193,1258.80,-1258.80
7378,Compound/Complex,Narrative,34,666,-666,4322.59,-4322.59
7379,Compound/Complex,Narrative,11,233,233,1514.33,-1514.33
7380,Simple,Narrative,12,253,253,1636.03,-1636.03
7381,Simple,Narrative,3,60,-60,363.36,363.36
7382,Compound/Complex,Narrative,54,1171,1171,7378.18,-7378.18
7383,Complex,Narrative,22,496,-496,3221.79,3221.79
7384,Complex,Narrative,4,101,101,660.49,-660.49
7385,Complex,Narrative,38,656,-656,4178.70,-4178.70
7386,Compound/Complex,Narrative,33,785,785,4912.10,-4912.10
7387,Compound/Complex,Narrative,102,2286,-2286,14472.75,-14472.75
7388,Compound/Complex,Conversation,30,657,657,4058.68,-4058.68
7389,Compound/Complex,Narrative,40,905,905,5591.40,5591.40
7390,Compound/Complex,Conversation,62,1121,1121,6869.92,6869.92
7391,Compound/Complex,Narrative,33,716,-716,4620.62,-4620.62
7392,Compound/Complex,Narrative,81,1609,1609,9947.20,9947.20
7393,Compound/Complex,Narrative,44,1001,1001,6379.63,6379.63
7394,Complex,Narrative,10,160,-160,1010.16,-1010.16
7395,Compound/Complex,Narrative,15,266,-266,1641.42,1641.42
7396,Compound/Complex,Narrative,29,414,-414,2259.07,2259.07
7397,Complex,Narrative,33,670,-670,4251.13,4251.13
7398,Simple,Narrative,6,133,133,807.38,807.38
7399,Compound/Complex,Narrative,33,669,669,4171.61,4171.61
7400,Complex,Narrative,13,302,-302,1894.64,-1894.64
7401,Simple,Narrative,14,269,269,1544.11,-1544.11
7402,Complex,Narrative,18,336,-336,2093.73,2093.73
7403,Compound/Complex,Narrative,60,1141,1141,6813.49,6813.49
7404,Compound/Complex,Narrative,25,506,-506,3117.49,3117.49
7405,Simple,Narrative,7,156,-156,1077.77,1077.77
7406,Simple,Narrative,21,406,-406,2334.30,-2334.30
7407,Compound/Complex,Narrative,50,1034,-1034,6523.48,6523.48
7408,Compound/Complex,Conversation,107,2343,2343,14726.11,-14726.11
7409,Complex,Narrative,32,690,-690,4360.39,-4360.39
7410,Compound/Complex,Conversation,87,1748,-1748,10453.78,10453.78
7411,Simple,Narrative,2,45,45,310.89,-310.89
7412,Simple,Narrative,4,98,-98,677.06,677.06
7413,Compound/Complex,Narrative,45,911,911,5876.17,-5876.17
7414,Compound/Complex,Narrative,24,433,433,2777.71,2777.71
7415,Complex,Narrative,26,532,-532,3405.79,3405.79
7416,Compound/Complex,Narrative,39,766,-766,4711.19,4711.19
7417,Compound/Complex,Narrative,13,208,-208,1224.73,-1224.73
7418,Compound/Complex,Narrative,23,551,551,3512.27,-3512.27
7419,Compound/Complex,Conversation,24,560,-560,3624.48,-3624.48
7420,Complex,Narrative,24,425,425,2512.66,-2512.66
7421,Compound/Complex,Narrative,25,509,509,3248.46,-3248.46
7422,Compound/Complex,Narrative,74,1552,-1552,9521.82,9521.82
7423,Compound/Complex,Narrative,23,485,485,3165.61,3165.61
7424,Complex,Narrative,28,638,-638,4170.94,-4170.94
7425,Compound/Complex,Narrative,19,322,-322,2010.07,-2010.07
7426,Compound/Complex,Narrative,43,839,839,4976.10,-4976.10
7427,Compound/Complex,Narrative,30,680,-680,4307.54,4307.54
7428,Complex,Narrative,9,172,-172,1159.33,1159.33
7429,Compound/Complex,Narrative,27,596,-596,3863.96,3863.96
7430,Compound/Complex,Conversation,50,1007,1007,6252.77,-6252.77
7431,Complex,Narrative,14,329,329,2102.11,-2102.11
7432,Complex,Conversation,62,1465,1465,9782.31,-9782.31
7433,Compound/Complex,Narrative,35,710,-710,4570.62,-4570.62
7434,Simple,Narrative,16,362,-362,2268.08,-2268.08
7435,Complex,Narrative,7,107,107,672.97,-672.97
7436,Compound/Complex,Narrative,18,279,279,1683.56,1683.56
7437,Compound/Complex,Conversation,29,674,-674,4395.84,4395.84
7438,Simple,Narrative,18,365,365,2134.07,-2134.07
7439,Complex,Conversation,9,245,245,1692.64,-1692.64
7440,Compound/Complex,Narrative,13,192,-192,1143.67,1143.67
7441,Compound/Complex,Narrative,21,347,347,2051.22,2051.22
7442,Compound/Complex,Narrative,34,789,789,4967.29,4967.29
7443,Compound/Complex,Conversation,31,630,-630,3713.44,3713.44
7444,Compound/Complex,Narrative,27,439,439,2685.22,2685.22
7445,Compound/Complex,Narrative,39,703,703,4146.15,-4146.15
7446,Compound/Complex,Narrative,18,352,-352,2167.91,2167.91
7447,Compound/Complex,Narrative,72,1646,-1646,10571.36,10571.36
7448,Compound/Complex,Narrative,55,1236,-1236,7681.96,7681.96
7449,Compound/Complex,Conversation,34,763,763,4907.43,4907.43
7450,Compound/Complex,Conversation,158,3224,-3224,20012.34,-20012.34
7451,Compound/Complex,Narrative,12,248,-248,1523.57,1523.57
7452,Compound/Complex,Narrative,50,804,-804,5055.31,5055.31
7453,Compound/Complex,Narrative,85,1552,-1552,9492.33,-9492.33
7454,Compound/Complex,Narrative,26,668,-668,4200.45,-4200.45
7455,Complex,Narrative,14,337,337,2269.26,2269.26
7456,Simple,Narrative,3,84,-84,543.04,543.04
7457,Complex,Narrative,18,377,377,2269.85,2269.85
7458,Compound/Complex,Narrative,44,780,-780,4912.05,-4912.05
7459,Complex,Narrative,11,210,-210,1241.23,1241.23
7460,Compound/Complex,Narrative,36,664,-664,3898.52,-3898.52
7461,Compound/Complex,Narrative,62,1362,-1362,8560.45,-8560.45
7462,Complex,Narrative,64,1232,-1232,7839.68,7839.68
7463,Compound/Complex,Narrative,19,383,383,2327.11,2327.11
7464,Compound/Complex,Narrative,45,907,907,5643.45,5643.45
7465,Complex,Narrative,16,280,-280,1719.01,1719.01
7466,Simple,Narrative,10,223,223,1466.07,-1466.07
7467,Compound/Complex,Narrative,40,788,-788,4763.13,4763.13
7468,Complex,Conversation,31,550,-550,3388.25,-3388.25
7469,Compound/Complex,Narrative,17,409,409,2555.19,2555.19
7470,Complex,Narrative,27,454,-454,2604.09,-2604.09
7471,Compound/Complex,Narrative,25,492,-492,2937.82,2937.82
7472,Complex,Narrative,10,261,261,1693.91,1693.91
7473,Complex,Narrative,15,319,319,1938.93,-1938.93
7474,Compound/Complex,Narrative,11,101,101,576.79,-576.79
7475,Compound/Complex,Conversation,15,347,347,2125.41,2125.41
7476,Compound/Complex,Narrative,31,584,-584,3250.73,-3250.73
7477,Compound/Complex,Narrative,19,442,-442,2767.36,2767.36
7478,Compound/Complex,Narrative,54,1043,1043,6400.76,-6400.76
7479,Compound/Complex,Narrative,84,1738,-1738,10760.05,-10760.05
7480,Compound/Complex,Conversation,38,784,-784,4892.47,-4892.47
7481,Compound/Complex,Narrative,82,1584,-1584,9698.22,-9698.22
7482,Simple,Narrative,4,31,31,188.55,-188.55
7483,Complex,Conversation,40,836,-836,5192.74,-5192.74
7484,Compound/Complex,Narrative,25,516,-516,3162.38,-3162.38
7485,Compound/Complex,Conversation,39,754,-754,4520.99,-4520.99
7486,Simple,Narrative,6,141,141,885.67,885.67
7487,Compound/Complex,Narrative,36,691,691,4205.06,4205.06
7488,Simple,Narrative,11,204,-204,1199.91,1199.91
7489,Compound/Complex,Narrative,60,1095,1095,6653.88,6653.88
7490,Compound/Complex,Narrative,12,198,-198,1196.67,-1196.67
7491,Complex,Narrative,26,530,-530,3332.76,-3332.76
7492,Compound/Complex,Narrative,33,745,745,4566.32,-4566.32
7493,Compound/Complex,Narrative,30,474,-474,2965.18,2965.18
7494,Compound/Complex,Narrative,43,904,-904,5416.67,-5416.67
7495,Compound/Complex,Narrative,27,567,567,3525.03,3525.03
7496,Compound/Complex,Narrative,73,1329,1329,7954.07,-7954.07
7497,Simple,Narrative,11,190,-190,1089.70,1089.70
7498,Compound/Complex,Narrative,32,770,-770,4881.27,4881.27
7499,Compound/Complex,Narrative,41,895,895,5411.40,5411.40
7500,Complex,Narrative,10,151,151,1021.10,1021.10
7501,Simple,Narrative,7,169,169,1056.10,-1056.10
7502,Compound/Complex,Narrative,38,618,-618,3276.35,-3276.35
7503,Simple,Narrative,35,679,679,4019.94,4019.94
7504,Compound/Complex,Narrative,38,578,-578,3345.72,3345.72
7505,Compound/Complex,Narrative,17,448,-448,2932.47,-2932.47
7506,Complex,Conversation,43,862,-862,5327.57,5327.57
7507,Simple,Narrative,4,108,-108,746.15,-746.15
7508,Compound/Complex,Conversation,49,869,869,5434.08,-5434.08
7509,Complex,Conversation,18,314,-314,2035.75,2035.75
7510,Compound/Complex,Conversation,81,1470,-1470,8883.33,8883.33
7511,Complex,Narrative,21,317,317,1671.51,1671.51
7512,Complex,Narrative,14,187,187,1114.18,-1114.18
7513,Compound/Complex,Narrative,31,580,-580,3664.72,-3664.72
7514,Compound/Complex,Narrative,21,336,-336,2052.38,-2052.38
7515,Compound/Complex,Narrative,20,400,-400,2628.22,-2628.22
7516,Simple,Narrative,11,109,109,557.26,557.26
7517,Simple,Narrative,9,106,-106,514.34,-514.34
7518,Compound/Complex,Conversation,19,369,369,2294.05,-2294.05
7519,Simple,Narrative,12,217,217,1300.39,-1300.39
7520,Simple,Narrative,1,10,-10,69.09,69.09
7521,Compound/Complex,Conversation,46,894,-894,5587.42,5587.42
7522,Compound/Complex,Narrative,119,2573,2573,15933.20,15933.20
7523,Compound/Complex,Narrative,25,417,417,2370.88,-2370.88
7524,Compound/Complex,Conversation,22,413,413,2467.69,2467.69
7525,Compound/Complex,Narrative,28,692,-692,4375.16,4375.16
7526,Compound/Complex,Narrative,11,212,-212,1413.49,1413.49
7527,Compound/Complex,Narrative,41,1023,1023,6475.87,6475.87
7528,Complex,Narrative,26,487,487,3119.59,3119.59
7529,Compound/Complex,Conversation,36,615,615,3819.41,3819.41
7530,Complex,Narrative,11,172,-172,938.19,-938.19
7531,Simple,Narrative,26,608,-608,3920.83,-3920.83
7532,Compound/Complex,Narrative,32,777,777,5089.71,5089.71
7533,Compound/Complex,Conversation,25,483,483,2997.59,2997.59
7534,Compound/Complex,Narrative,52,1134,-1134,7237.66,7237.66
7535,Complex,Narrative,29,602,-602,3795.26,3795.26
