Sequence,Complexity,Mode,Words,T1_Raw,T1_Plot,T2_Raw,T2_Plot
465,Compound/Complex,Narrative,20,536,-536,3640.33,-3640.33
466,Compound/Complex,Narrative,38,783,783,4951.03,4951.03
467,Simple,Narrative,16,256,-256,1514.14,-1514.14
468,Compound/Complex,Conversation,72,1691,1691,10212.01,-10212.01
469,Compound/Complex,Narrative,14,238,-238,1470.32,-1470.32
470,Compound/Complex,Conversation,40,883,883,5813.74,5813.74
471,Compound/Complex,Conversation,73,1527,1527,9632.31,-9632.31
472,Simple,Narrative,24,506,-506,3088.36,-3088.36
473,Simple,Conversation,26,613,613,3980.92,-3980.92
474,Compound/Complex,Narrative,21,343,343,1938.06,-1938.06
475,Compound/Complex,Narrative,33,669,669,4307.19,4307.19
476,Compound/Complex,Narrative,34,679,679,4362.67,-4362.67
477,Compound/Complex,Narrative,29,609,609,3929.93,3929.93
478,Compound/Complex,Narrative,22,407,407,2435.17,2435.17
479,Compound/Complex,Narrative,17,317,317,1858.37,-1858.37
480,Compound/Complex,Narrative,25,465,465,2972.51,-2972.51
481,Compound/Complex,Narrative,22,405,405,2489.45,2489.45
482,Compound/Complex,Conversation,36,618,-618,3689.69,3689.69
483,Simple,Narrative,5,111,111,678.41,-678.41
484,Compound/Complex,Narrative,20,412,-412,2506.00,2506.00
485,Compound/Complex,Narrative,28,530,-530,3137.84,3137.84
486,Compound/Complex,Narrative,20,448,-448,2814.38,-2814.38
487,Compound/Complex,Conversation,34,710,-710,4493.08,4493.08
488,Complex,Narrative,39,761,761,4740.44,-4740.44
489,Complex,Narrative,19,325,325,2023.38,2023.38
490,Compound/Complex,Conversation,41,849,849,5317.78,5317.78
491,Compound/Complex,Conversation,39,830,-830,5211.64,5211.64
492,Complex,Narrative,56,1222,-1222,7573.22,7573.22
493,Compound/Complex,Narrative,23,462,-462,2725.12,2725.12
494,Complex,Narrative,46,986,-986,6149.38,6149.38
495,Compound/Complex,Narrative,40,786,-786,4623.26,4623.26
496,Compound/Complex,Narrative,11,201,201,1229.93,1229.93
497,Complex,Narrative,11,208,-208,1198.05,-1198.05
498,Complex,Narrative,18,283,283,1694.11,-1694.11
499,Compound/Complex,Narrative,20,450,-450,2857.93,2857.93
500,Complex,Narrative,16,393,393,2520.47,-2520.47
501,Compound/Complex,Narrative,30,639,639,4141.01,4141.01
502,Compound/Complex,Conversation,51,1181,1181,7309.50,7309.50
503,Compound/Complex,Narrative,49,1010,-1010,6304.46,-6304.46
504,Compound/Complex,Narrative,88,1974,-1974,12229.50,12229.50
505,Compound/Complex,Narrative,79,1530,-1530,9841.91,9841.91
506,Compound/Complex,Conversation,33,678,-678,4219.30,4219.30
507,Compound/Complex,Narrative,26,605,605,3801.16,3801.16
508,Compound/Complex,Narrative,41,832,-832,5263.23,5263.23
509,Complex,Narrative,34,725,725,4827.66,4827.66
510,Complex,Narrative,11,206,-206,1363.82,1363.82
511,Compound/Complex,Conversation,68,1597,1597,10119.80,10119.80
512,Compound/Complex,Narrative,44,820,-820,5035.71,5035.71
513,Simple,Narrative,7,116,-116,712.90,-712.90
514,Complex,Narrative,13,224,-224,1446.96,-1446.96
515,Compound/Complex,Narrative,22,452,-452,2845.48,2845.48
516,Compound/Complex,Narrative,38,853,853,5123.07,5123.07
517,Complex,Narrative,20,431,431,2582.06,-2582.06
518,Complex,Conversation,64,1303,1303,8185.97,8185.97
519,Complex,Narrative,22,398,-398,2399.13,2399.13
520,Compound/Complex,Conversation,45,1070,-1070,6847.48,6847.48
521,Complex,Narrative,10,186,-186,1188.35,-1188.35
522,Complex,Narrative,20,300,-300,1708.75,-1708.75
523,Compound/Complex,Narrative,36,766,-766,4831.87,4831.87
524,Compound/Complex,Narrative,87,1887,1887,11721.18,11721.18
525,Compound/Complex,Narrative,52,1102,-1102,6773.78,6773.78
526,Compound/Complex,Narrative,28,646,-646,4204.23,-4204.23
527,Complex,Narrative,13,269,269,1761.78,1761.78
528,Compound/Complex,Narrative,26,478,-478,2994.92,-2994.92
529,Compound/Complex,Narrative,74,1374,-1374,8416.39,-8416.39
530,Compound/Complex,Narrative,27,446,-446,2570.93,-2570.93
531,Compound/Complex,Narrative,27,426,-426,2612.19,-2612.19
532,Compound/Complex,Narrative,35,742,-742,4600.79,-4600.79
533,Compound/Complex,Conversation,41,785,785,4610.34,-4610.34
534,Compound/Complex,Narrative,80,1594,-1594,10115.98,10115.98
535,Compound/Complex,Conversation,46,883,883,5266.25,-5266.25
536,Compound/Complex,Narrative,24,408,-408,2310.16,-2310.16
537,Complex,Narrative,15,295,295,1732.58,-1732.58
538,Complex,Narrative,11,200,-200,1124.82,-1124.82
539,Compound/Complex,Narrative,20,408,-408,2661.00,-2661.00
540,Compound/Complex,Narrative,64,1231,1231,7615.79,7615.79
541,Compound/Complex,Conversation,62,1276,-1276,8134.25,-8134.25
542,Compound/Complex,Narrative,30,593,593,3707.14,3707.14
543,Compound/Complex,Narrative,33,836,-836,5204.03,-5204.03
544,Simple,Narrative,2,34,-34,234.90,-234.90
545,Simple,Narrative,4,85,85,475.76,475.76
546,Complex,Narrative,7,147,147,840.06,-840.06
547,Compound/Complex,Narrative,61,1532,-1532,9887.13,9887.13
548,Compound/Complex,Narrative,12,264,-264,1772.74,-1772.74
549,Simple,Narrative,4,55,55,354.36,-354.36
550,Complex,Narrative,29,523,523,3180.46,-3180.46
551,Compound/Complex,Narrative,29,617,617,4201.61,4201.61
552,Compound/Complex,Narrative,26,593,593,3756.88,-3756.88
553,Compound/Complex,Narrative,30,697,697,4518.75,-4518.75
554,Compound/Complex,Narrative,48,1115,1115,7085.22,7085.22
555,Complex,Conversation,32,689,689,4257.69,4257.69
556,Compound/Complex,Narrative,15,387,387,2585.22,2585.22
557,Simple,Narrative,18,333,333,2038.26,-2038.26
558,Complex,Narrative,17,345,345,2103.01,2103.01
559,Compound/Complex,Conversation,70,1415,1415,8352.85,-8352.85
560,Compound/Complex,Conversation,123,2837,2837,17694.86,-17694.86
561,Compound/Complex,Narrative,16,372,-372,2370.11,-2370.11
562,Complex,Conversation,35,802,-802,5016.65,-5016.65
563,Compound/Complex,Narrative,43,941,941,5999.13,5999.13
564,Compound/Complex,Narrative,18,383,383,2353.00,-2353.00
565,Complex,Narrative,30,549,549,3377.78,3377.78
566,Compound/Complex,Conversation,42,896,-896,5475.64,5475.64
567,Compound/Complex,Narrative,13,314,-314,1934.44,-1934.44
568,Simple,Narrative,9,158,-158,920.59,-920.59
569,Compound/Complex,Narrative,41,906,-906,5869.36,5869.36
570,Simple,Narrative,16,372,-372,2320.96,-2320.96
571,Simple,Narrative,14,277,277,1670.93,-1670.93
572,Compound/Complex,Narrative,64,1448,-1448,9063.80,9063.80
573,Compound/Complex,Narrative,17,320,-320,1925.35,1925.35
574,Compound/Complex,Narrative,22,504,-504,3284.29,-3284.29
575,Simple,Narrative,10,185,185,1129.34,1129.34
576,Compound/Complex,Narrative,15,277,277,1759.39,1759.39
577,Simple,Narrative,19,394,-394,2418.94,-2418.94
578,Complex,Narrative,18,356,-356,2158.80,-2158.80
579,Simple,Narrative,18,399,399,2685.05,2685.05
580,Compound/Complex,Narrative,23,425,425,2608.34,-2608.34
581,Simple,Narrative,13,260,-260,1476.11,-1476.11
582,Complex,Narrative,18,276,-276,1713.70,1713.70
583,Compound/Complex,Conversation,108,1982,-1982,11895.58,11895.58
584,Compound/Complex,Narrative,13,207,207,1259.24,1259.24
585,Compound/Complex,Narrative,17,376,-376,2406.06,-2406.06
586,Compound/Complex,Narrative,43,894,-894,5451.51,5451.51
587,Compound/Complex,Narrative,50,1137,1137,7010.95,-7010.95
588,Compound/Complex,Narrative,12,284,-284,1890.54,-1890.54
589,Complex,Conversation,26,628,-628,4043.06,4043.06
590,Compound/Complex,Narrative,41,830,-830,4995.36,4995.36
591,Compound/Complex,Narrative,67,1358,-1358,8140.46,-8140.46
592,Compound/Complex,Narrative,14,333,333,2179.75,2179.75
593,Compound/Complex,Narrative,33,713,713,4604.83,-4604.83
594,Compound/Complex,Conversation,37,709,709,4123.83,4123.83
595,Compound/Complex,Conversation,38,817,817,5154.10,-5154.10
596,Compound/Complex,Narrative,32,637,637,4114.19,-4114.19
597,Simple,Narrative,9,226,-226,1449.89,1449.89
598,Simple,Narrative,21,405,405,2400.36,-2400.36
599,Compound/Complex,Narrative,24,393,393,2285.04,2285.04
600,Compound/Complex,Narrative,19,396,-396,2576.14,-2576.14
601,Compound/Complex,Narrative,27,526,-526,3172.15,-3172.15
602,Compound/Complex,Narrative,24,607,607,3785.01,3785.01
603,Compound/Complex,Conversation,27,621,621,4075.42,4075.42
604,Complex,Narrative,34,731,731,4627.87,4627.87
605,Complex,Narrative,29,583,583,3512.16,-3512.16
606,Compound/Complex,Conversation,32,703,703,4494.75,-4494.75
607,Complex,Narrative,22,382,-382,2200.07,-2200.07
608,Simple,Narrative,22,495,495,2926.62,-2926.62
609,Compound/Complex,Narrative,33,727,727,4616.28,-4616.28
610,Compound/Complex,Conversation,65,1158,-1158,7117.05,7117.05
611,Simple,Narrative,8,164,-164,1022.48,-1022.48
612,Compound/Complex,Conversation,76,1601,1601,9808.49,-9808.49
613,Compound/Complex,Narrative,23,342,-342,2199.75,2199.75
614,Compound/Complex,Conversation,93,1814,-1814,11083.26,11083.26
615,Compound/Complex,Narrative,16,342,-342,2200.14,-2200.14
616,Compound/Complex,Narrative,26,440,-440,2556.27,-2556.27
617,Simple,Narrative,5,61,61,395.82,395.82
618,Complex,Narrative,15,296,-296,1915.24,1915.24
619,Compound/Complex,Narrative,38,733,733,4516.43,-4516.43
620,Complex,Narrative,17,398,-398,2580.52,-2580.52
621,Compound/Complex,Narrative,31,829,829,5185.49,5185.49
622,Complex,Narrative,12,254,-254,1608.29,-1608.29
623,Simple,Narrative,10,142,-142,920.10,-920.10
624,Compound/Complex,Narrative,30,614,-614,3755.83,3755.83
625,Compound/Complex,Conversation,40,755,755,4701.50,4701.50
626,Compound/Complex,Narrative,12,213,213,1300.70,-1300.70
627,Simple,Narrative,2,41,41,283.26,283.26
628,Simple,Narrative,4,63,63,323.77,323.77
629,Compound/Complex,Narrative,21,355,355,1918.92,-1918.92
630,Compound/Complex,Narrative,44,1017,1017,6526.14,-6526.14
631,Compound/Complex,Conversation,79,1604,-1604,10060.94,-10060.94
632,Compound/Complex,Narrative,58,1152,-1152,7249.04,7249.04
633,Compound/Complex,Narrative,79,1340,-1340,8016.32,-8016.32
634,Compound/Complex,Narrative,25,491,491,2926.43,-2926.43
635,Complex,Narrative,11,266,-266,1647.66,1647.66
636,Simple,Narrative,16,334,-334,2113.94,2113.94
637,Complex,Narrative,17,375,375,2279.46,2279.46
638,Complex,Narrative,16,307,307,1928.00,-1928.00
639,Complex,Narrative,11,164,-164,955.28,955.28
640,Simple,Narrative,11,278,-278,1795.27,1795.27
641,Compound/Complex,Narrative,15,321,321,1988.79,-1988.79
642,Compound/Complex,Conversation,23,528,-528,3418.83,-3418.83
643,Compound/Complex,Narrative,46,1179,1179,7690.80,-7690.80
644,Complex,Narrative,22,429,429,2658.36,-2658.36
645,Compound/Complex,Narrative,38,593,593,3720.32,-3720.32
646,Simple,Narrative,5,122,-122,791.70,791.70
647,Compound/Complex,Narrative,21,372,-372,2314.38,-2314.38
648,Simple,Narrative,13,283,283,1705.72,1705.72
649,Complex,Conversation,23,507,507,3324.19,-3324.19
650,Complex,Narrative,18,337,337,1939.06,1939.06
651,Complex,Narrative,28,510,-510,3088.75,-3088.75
652,Compound/Complex,Narrative,21,363,363,2238.22,-2238.22
653,Compound/Complex,Narrative,54,913,913,5515.04,5515.04
654,Compound/Complex,Narrative,38,764,-764,4629.94,4629.94
655,Compound/Complex,Narrative,16,316,-316,2012.36,-2012.36
656,Compound/Complex,Narrative,41,794,-794,5011.16,5011.16
657,Compound/Complex,Narrative,51,906,-906,5467.00,5467.00
658,Complex,Narrative,28,476,-476,2775.99,2775.99
659,Compound/Complex,Narrative,35,697,697,4326.59,-4326.59
660,Compound/Complex,Narrative,13,283,283,1740.42,-1740.42
661,Compound/Complex,Narrative,52,935,935,5799.94,5799.94
662,Compound/Complex,Conversation,20,380,-380,2186.62,-2186.62
663,Compound/Complex,Conversation,88,1484,-1484,8727.70,8727.70
664,Complex,Narrative,22,375,375,2443.03,2443.03
665,Complex,Narrative,18,351,351,2276.78,-2276.78
666,Compound/Complex,Conversation,19,308,-308,1807.48,1807.48
667,Simple,Narrative,7,164,-164,1104.06,-1104.06
668,Compound/Complex,Conversation,51,794,-794,4854.84,-4854.84
669,Simple,Conversation,28,633,633,3955.60,3955.60
670,Compound/Complex,Conversation,53,975,975,5810.68,-5810.68
671,Compound/Complex,Narrative,32,591,591,3682.78,-3682.78
672,Compound/Complex,Conversation,25,419,419,2450.28,-2450.28
673,Complex,Conversation,14,263,263,1620.52,-1620.52
674,Compound/Complex,Narrative,19,372,-372,2415.32,2415.32
675,Simple,Narrative,4,58,-58,363.41,363.41
676,Complex,Narrative,10,231,231,1595.92,1595.92
677,Compound/Complex,Narrative,20,293,293,1781.17,1781.17
678,Complex,Narrative,23,423,423,2677.95,2677.95
679,Complex,Narrative,33,608,-608,3619.46,3619.46
680,Compound/Complex,Narrative,16,324,-324,1994.81,-1994.81
681,Compound/Complex,Narrative,18,291,291,1790.13,-1790.13
682,Simple,Narrative,11,165,165,842.39,-842.39
683,Simple,Narrative,11,190,-190,1170.75,-1170.75
684,Compound/Complex,Narrative,28,464,-464,2844.80,-2844.80
685,Compound/Complex,Narrative,18,295,295,1799.07,1799.07
686,Compound/Complex,Conversation,89,1923,1923,11798.55,-11798.55
687,Complex,Narrative,18,399,399,2564.67,-2564.67
688,Simple,Narrative,4,99,99,683.97,683.97
689,Complex,Conversation,13,259,259,1613.44,1613.44
690,Complex,Narrative,11,273,273,1854.07,-1854.07
691,Compound/Complex,Narrative,19,310,-310,1884.88,-1884.88
692,Compound/Complex,Conversation,73,1212,-1212,7342.35,-7342.35
693,Compound/Complex,Conversation,53,968,-968,5709.60,5709.60
694,Compound/Complex,Conversation,48,1064,-1064,6960.15,-6960.15
695,Compound/Complex,Conversation,32,579,579,3384.94,-3384.94
696,Complex,Narrative,10,181,181,1230.39,-1230.39
697,Compound/Complex,Narrative,16,361,361,2256.82,-2256.82
698,Compound/Complex,Narrative,19,362,-362,2252.47,-2252.47
699,Compound/Complex,Narrative,67,1314,-1314,8232.27,-8232.27
700,Simple,Narrative,17,250,-250,1262.25,-1262.25
701,Compound/Complex,Narrative,58,1185,1185,7236.32,-7236.32
702,Compound/Complex,Narrative,18,356,-356,2034.54,-2034.54
703,Complex,Narrative,13,289,289,1959.34,1959.34
704,Simple,Narrative,16,307,307,1784.37,-1784.37
705,Compound/Complex,Conversation,14,206,-206,1187.29,1187.29
706,Compound/Complex,Narrative,23,444,-444,2823.25,2823.25
707,Compound/Complex,Conversation,46,889,889,5259.01,5259.01
708,Compound/Complex,Narrative,17,355,355,2173.17,2173.17
709,Compound/Complex,Narrative,25,476,-476,2997.49,2997.49
710,Compound/Complex,Narrative,52,996,-996,6494.04,-6494.04
711,Compound/Complex,Narrative,47,1095,1095,7122.83,-7122.83
712,Compound/Complex,Conversation,41,885,885,5737.52,5737.52
713,Compound/Complex,Narrative,20,484,-484,3014.13,-3014.13
714,Compound/Complex,Narrative,15,262,-262,1563.75,1563.75
715,Compound/Complex,Conversation,23,389,389,2352.96,-2352.96
716,Compound/Complex,Narrative,50,1012,-1012,6214.94,-6214.94
717,Complex,Narrative,19,405,405,2547.28,2547.28
718,Complex,Narrative,14,240,-240,1569.74,1569.74
719,Compound/Complex,Conversation,38,679,679,4115.26,4115.26
720,Compound/Complex,Narrative,46,809,809,5056.35,-5056.35
721,Compound/Complex,Conversation,50,966,-966,5771.26,5771.26
722,Complex,Narrative,28,591,591,3757.32,3757.32
723,Compound/Complex,Conversation,87,1677,1677,10106.10,-10106.10
724,Compound/Complex,Narrative,56,1061,1061,6604.22,-6604.22
725,Compound/Complex,Conversation,41,836,-836,5087.08,5087.08
726,Compound/Complex,Narrative,33,825,825,5152.73,-5152.73
727,Simple,Narrative,19,411,411,2490.77,-2490.77
728,Compound/Complex,Conversation,59,1144,-1144,7011.11,7011.11
729,Compound/Complex,Narrative,14,205,205,1146.17,-1146.17
730,Compound/Complex,Narrative,30,619,619,3719.56,3719.56
731,Compound/Complex,Narrative,31,597,597,3489.02,3489.02
732,Compound/Complex,Narrative,62,1293,1293,7839.98,7839.98
733,Compound/Complex,Narrative,9,177,177,1055.80,1055.80
734,Complex,Narrative,13,316,-316,1897.50,1897.50
735,Simple,Narrative,4,63,63,435.25,435.25
736,Complex,Conversation,26,483,483,2990.30,-2990.30
737,Compound/Complex,Narrative,25,512,-512,3237.63,3237.63
738,Compound/Complex,Narrative,66,1328,-1328,8037.96,8037.96
739,Complex,Narrative,37,710,-710,4525.12,4525.12
740,Compound/Complex,Narrative,30,575,575,3556.74,-3556.74
741,Compound/Complex,Conversation,27,602,-602,3854.00,3854.00
742,Compound/Complex,Narrative,30,556,-556,3370.01,-3370.01
743,Compound/Complex,Narrative,35,684,-684,4121.65,4121.65
744,Compound/Complex,Narrative,57,1237,1237,7678.13,-7678.13
745,Complex,Narrative,44,998,-998,5936.78,-5936.78
746,Compound/Complex,Narrative,51,996,-996,6153.60,6153.60
747,Compound/Complex,Narrative,43,804,-804,4784.97,-4784.97
748,Complex,Narrative,21,476,-476,2970.23,-2970.23
749,Compound/Complex,Narrative,66,1453,1453,8949.26,8949.26
750,Complex,Narrative,20,434,-434,2592.36,-2592.36
751,Compound/Complex,Narrative,37,878,-878,5262.94,-5262.94
752,Compound/Complex,Narrative,29,623,623,4154.70,-4154.70
753,Compound/Complex,Conversation,39,787,787,4872.18,-4872.18
754,Compound/Complex,Narrative,32,542,-542,3316.07,-3316.07
755,Compound/Complex,Narrative,30,641,641,4022.72,-4022.72
756,Compound/Complex,Narrative,15,306,-306,2013.84,2013.84
757,Compound/Complex,Narrative,13,330,-330,2140.26,-2140.26
758,Compound/Complex,Narrative,63,1340,-1340,8476.46,-8476.46
759,Compound/Complex,Narrative,11,294,-294,1911.35,1911.35
760,Compound/Complex,Narrative,26,523,523,3293.51,3293.51
761,Complex,Conversation,23,457,457,2896.44,-2896.44
762,Complex,Conversation,26,535,535,3246.41,-3246.41
763,Compound/Complex,Narrative,50,967,967,6397.34,6397.34
764,Compound/Complex,Narrative,58,1233,1233,7360.49,-7360.49
765,Compound/Complex,Narrative,20,455,455,2885.75,2885.75
766,Complex,Narrative,15,257,257,1510.57,-1510.57
767,Simple,Narrative,6,112,-112,691.25,691.25
768,Compound/Complex,Narrative,28,524,-524,3172.94,-3172.94
769,Complex,Conversation,37,766,-766,4749.67,4749.67
770,Compound/Complex,Conversation,83,1560,-1560,9338.40,-9338.40
771,Compound/Complex,Narrative,15,249,249,1465.17,1465.17
772,Complex,Narrative,7,149,149,963.13,963.13
773,Complex,Narrative,5,76,-76,415.79,415.79
774,Compound/Complex,Conversation,68,1354,-1354,8138.40,-8138.40
775,Compound/Complex,Narrative,26,643,643,4009.35,4009.35
776,Compound/Complex,Narrative,16,333,333,2086.35,-2086.35
777,Compound/Complex,Conversation,12,253,253,1659.45,1659.45
778,Compound/Complex,Conversation,80,1389,1389,8575.99,8575.99
779,Complex,Conversation,37,774,-774,5125.94,5125.94
780,Compound/Complex,Conversation,32,762,-762,4959.11,4959.11
781,Compound/Complex,Conversation,39,728,-728,4434.83,-4434.83
782,Complex,Narrative,11,178,-178,948.59,-948.59
783,Compound/Complex,Conversation,70,1581,1581,10133.20,10133.20
784,Compound/Complex,Narrative,33,620,-620,3724.00,3724.00
785,Compound/Complex,Conversation,62,1364,-1364,8371.03,8371.03
786,Compound/Complex,Conversation,37,828,-828,5347.23,5347.23
787,Compound/Complex,Conversation,75,1532,-1532,9709.11,9709.11
788,Compound/Complex,Narrative,35,533,533,3099.85,3099.85
789,Compound/Complex,Narrative,47,943,943,5917.76,5917.76
790,Compound/Complex,Conversation,40,679,679,3963.98,3963.98
791,Compound/Complex,Narrative,62,1560,-1560,9959.94,9959.94
792,Simple,Narrative,22,466,-466,2920.93,-2920.93
793,Complex,Narrative,30,604,-604,3838.43,-3838.43
794,Complex,Narrative,11,323,323,2082.75,-2082.75
795,Compound/Complex,Narrative,28,498,-498,2954.27,-2954.27
796,Compound/Complex,Narrative,44,912,-912,5671.11,5671.11
797,Compound/Complex,Conversation,43,882,-882,5634.73,-5634.73
798,Compound/Complex,Narrative,22,318,-318,1833.99,1833.99
799,Simple,Narrative,8,152,-152,932.69,-932.69
800,Compound/Complex,Narrative,43,856,-856,5289.41,5289.41
801,Compound/Complex,Conversation,42,729,729,4122.25,-4122.25
802,Compound/Complex,Conversation,18,334,-334,2069.49,2069.49
