Sequence,Word,Tag,T1_Raw,T1_Plot,T2_Raw,T2_Plot
9405,and,CONJ,10,-10,17.92,17.92
9432,but,CONJ,20,-20,138.18,-138.18
9464,and,CONJ,10,-10,17.92,17.92
9470,and,CONJ,10,-10,17.92,17.92
9511,and,CONJ,10,-10,17.92,17.92
9533,and,CONJ,10,-10,17.92,17.92
9544,and,CONJ,10,-10,17.92,17.92
9562,And,CONJ,10,-10,17.92,17.92
9570,and,CONJ,10,-10,17.92,17.92
9574,but,CONJ,20,-20,138.18,-138.18
9587,and,CONJ,10,-10,17.92,17.92
9616,and,CONJ,10,-10,17.92,17.92
9618,and,CONJ,10,-10,17.92,17.92
9624,and,CONJ,10,-10,17.92,17.92
9634,and,CONJ,10,-10,17.92,17.92
9646,and,CONJ,10,-10,17.92,17.92
9681,and,CONJ,10,-10,17.92,17.92
9707,and,CONJ,10,-10,17.92,17.92
9713,and,CONJ,10,-10,17.92,17.92
9731,and,CONJ,10,-10,17.92,17.92
9749,but,CONJ,20,-20,138.18,-138.18
9768,and,CONJ,10,-10,17.92,17.92
9792,and,CONJ,10,-10,17.92,17.92
9800,But,CONJ,20,-20,138.18,-138.18
9817,and,CONJ,10,-10,17.92,17.92
9830,and,CONJ,10,-10,17.92,17.92
9859,and,CONJ,10,-10,17.92,17.92
9893,and,CONJ,10,-10,17.92,17.92
9922,and,CONJ,10,-10,17.92,17.92
9935,and,CONJ,10,-10,17.92,17.92
9950,but,CONJ,20,-20,138.18,-138.18
9959,but,CONJ,20,-20,138.18,-138.18
9991,and,CONJ,10,-10,17.92,17.92
10012,and,CONJ,10,-10,17.92,17.92
10045,and,CONJ,10,-10,17.92,17.92
10057,and,CONJ,10,-10,17.92,17.92
10108,and,CONJ,10,-10,17.92,17.92
10125,and,CONJ,10,-10,17.92,17.92
10128,But,CONJ,20,-20,138.18,-138.18
10138,and,CONJ,10,-10,17.92,17.92
10146,but,CONJ,20,-20,138.18,-138.18
10156,and,CONJ,10,-10,17.92,17.92
10173,and,CONJ,10,-10,17.92,17.92
10206,and,CONJ,10,-10,17.92,17.92
10208,But,CONJ,20,-20,138.18,-138.18
10246,And,CONJ,10,-10,17.92,17.92
10250,or,CONJ,8,-8,55.27,55.27
10254,or,CONJ,8,-8,55.27,55.27
10324,and,CONJ,10,-10,17.92,17.92
10349,and,CONJ,10,-10,17.92,17.92
10365,and,CONJ,10,-10,17.92,17.92
10371,and,CONJ,10,-10,17.92,17.92
10404,and,CONJ,10,-10,17.92,17.92
10418,or,CONJ,8,-8,55.27,55.27
10426,and,CONJ,10,-10,17.92,17.92
10434,and,CONJ,10,-10,17.92,17.92
10448,and,CONJ,10,-10,17.92,17.92
10506,and,CONJ,10,-10,17.92,17.92
10518,and,CONJ,10,-10,17.92,17.92
10533,and,CONJ,10,-10,17.92,17.92
